,Unnamed: 0,id,SMILES_x,SMILES_y,smiles
7305,7305,14494,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C(=O)C([H])(Cl)C1([H])[H],,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C(=O)C([H])(Cl)C1([H])[H]
7306,7306,14495,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C(=O)C([H])(Cl)C1([H])[H],,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C(=O)C([H])(Cl)C1([H])[H]
7307,7307,14496,[H]N1C([H])([H])C([H])(C([H])([H])[H])OC([H])([H])C1([H])C([H])([H])[H],,[H]N1C([H])([H])C([H])(C([H])([H])[H])OC([H])([H])C1([H])C([H])([H])[H]
7308,7308,14497,[H]N1C([H])([H])C([H])(C([H])([H])[H])OC([H])([H])C1([H])C([H])([H])[H],,[H]N1C([H])([H])C([H])(C([H])([H])[H])OC([H])([H])C1([H])C([H])([H])[H]
7309,7309,14498,[H]N1C([H])([H])C([H])(C([H])([H])[H])OC([H])([H])C1([H])C([H])([H])[H],,[H]N1C([H])([H])C([H])(C([H])([H])[H])OC([H])([H])C1([H])C([H])([H])[H]
7310,7310,14499,[H]C([H])([H])C1([H])C([H])([H])OC([H])([H])C1([H])C([H])([H])[H],,[H]C([H])([H])C1([H])C([H])([H])OC([H])([H])C1([H])C([H])([H])[H]
7311,7311,14500,[H]C([H])([H])C1([H])C([H])([H])OC([H])([H])C1([H])C([H])([H])[H],,[H]C([H])([H])C1([H])C([H])([H])OC([H])([H])C1([H])C([H])([H])[H]
7313,7313,14502,[H]OC1([H])C([H])([H])C(C([H])([H])[H])=C(C([H])=O)C(C([H])([H])[H])(C([H])([H])[H])C1([H])O[H],,[H]OC1([H])C([H])([H])C(C([H])([H])[H])=C(C([H])=O)C(C([H])([H])[H])(C([H])([H])[H])C1([H])O[H]
7314,7314,14503,[H]Oc1c([H])c([H])c2c3c(c(=O)oc2c1[H])C([H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C(=C([H])C(=O)C([H])=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])O3,,[H]Oc1c([H])c([H])c2c3c(c(=O)oc2c1[H])C([H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C(=C([H])C(=O)C([H])=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])O3
7315,7315,14504,[H]OC(=O)c1c(O[H])c([H])c([H])c([H])c1C([H])([H])C([H])(O[H])C([H])([H])[H],,[H]OC(=O)c1c(O[H])c([H])c([H])c([H])c1C([H])([H])C([H])(O[H])C([H])([H])[H]
7316,7316,14505,[H]Oc1c([H])c([H])c(C([H])([H])C2([H])C([H])([H])OC(=O)C2([H])C([H])([H])c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c1OC([H])([H])[H],,[H]Oc1c([H])c([H])c(C([H])([H])C2([H])C([H])([H])OC(=O)C2([H])C([H])([H])c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c1OC([H])([H])[H]
7317,7317,14509,[H]Oc1c([H])c(O[H])c(C([H])([H])C([H])(O[H])C(=C([H])[H])C([H])([H])[H])c([H])c1C(=O)C([H])=C([H])c1c([H])c([H])c(O[H])c(C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])c1[H],,[H]Oc1c([H])c(O[H])c(C([H])([H])C([H])(O[H])C(=C([H])[H])C([H])([H])[H])c([H])c1C(=O)C([H])=C([H])c1c([H])c([H])c(O[H])c(C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])c1[H]
7318,7318,14510,[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])=C([H])c1c([H])c([H])c(O[H])c(O[H])c1[H],,[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])=C([H])c1c([H])c([H])c(O[H])c(O[H])c1[H]
7319,7319,14511,[H]OC(=O)c1oc2c([H])c(O[H])c([H])c3[o+]c(-c4c([H])c([H])c(O[H])c([H])c4[H])c(OC4([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C4([H])O[H])c(c1[H])c23,,[H]OC(=O)c1oc2c([H])c(O[H])c([H])c3[o+]c(-c4c([H])c([H])c(O[H])c([H])c4[H])c(OC4([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C4([H])O[H])c(c1[H])c23
7320,7320,14512,[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])c2oc([H])c([H])c(=O)c2OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])c([H])c1[H],,[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])c2oc([H])c([H])c(=O)c2OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])c([H])c1[H]
7321,7321,14513,[H]OC([H])([H])C1([H])OC([H])(OC(=O)C([H])=C([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],,[H]OC([H])([H])C1([H])OC([H])(OC(=O)C([H])=C([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]
7322,7322,14514,[H]OC1([H])C([H])([H])C([H])([H])C23C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C12C(C([H])([H])[H])=C([H])C3(C([H])([H])[H])C([H])([H])[H],,[H]OC1([H])C([H])([H])C([H])([H])C23C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C12C(C([H])([H])[H])=C([H])C3(C([H])([H])[H])C([H])([H])[H]
7323,7323,14516,[H]Oc1c([H])c2c(c([H])c1OC([H])([H])[H])C(=O)N(C([H])([H])[H])C2=O,,[H]Oc1c([H])c2c(c([H])c1OC([H])([H])[H])C(=O)N(C([H])([H])[H])C2=O
7324,7324,14518,[H]C1=[N+](C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c21,,[H]C1=[N+](C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c21
7325,7325,14519,[H]Oc1c([H])c(C([H])(c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])C([H])(C(=O)C([H])([H])[H])C([H])([H])[H])c(C([H])=O)c([H])c1OC([H])([H])[H],,[H]Oc1c([H])c(C([H])(c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])C([H])(C(=O)C([H])([H])[H])C([H])([H])[H])c(C([H])=O)c([H])c1OC([H])([H])[H]
7326,7326,14520,[H]C(=C1C2([H])C([H])([H])C3([H])C4([H])N(C([H])([H])[H])c5c([H])c([H])c(OC([H])([H])[H])c([H])c5C4(C([H])([H])C([H])([H])[N+]3([O-])C1([H])[H])C2([H])C(=O)OC([H])([H])[H])C([H])([H])[H],,[H]C(=C1C2([H])C([H])([H])C3([H])C4([H])N(C([H])([H])[H])c5c([H])c([H])c(OC([H])([H])[H])c([H])c5C4(C([H])([H])C([H])([H])[N+]3([O-])C1([H])[H])C2([H])C(=O)OC([H])([H])[H])C([H])([H])[H]
7327,7327,14522,[H]Oc1c([H])c(OC([H])([H])[H])c([H])c([H])c1-c1oc2c([H])c(O[H])c([H])c([H])c2c1[H],,[H]Oc1c([H])c(OC([H])([H])[H])c([H])c([H])c1-c1oc2c([H])c(O[H])c([H])c([H])c2c1[H]
7328,7328,14523,[H]OC(=O)C1(C([H])([H])[H])C([H])([H])C([H])(O[H])C([H])([H])C2(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C13C([H])([H])C([H])(C([H])([H])C([H])([H])C12[H])C(O[H])(C([H])([H])O[H])C3([H])[H],,[H]OC(=O)C1(C([H])([H])[H])C([H])([H])C([H])(O[H])C([H])([H])C2(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C13C([H])([H])C([H])(C([H])([H])C([H])([H])C12[H])C(O[H])(C([H])([H])O[H])C3([H])[H]
7329,7329,14524,[H]Oc1c([H])c2c(c3c1c(=O)c1c([H])c([H])c([H])c([H])c1n3C([H])([H])[H])C([H])([H])C([H])(C(O[H])(C(=O)OC([H])([H])[H])C([H])([H])O[H])O2,,[H]Oc1c([H])c2c(c3c1c(=O)c1c([H])c([H])c([H])c([H])c1n3C([H])([H])[H])C([H])([H])C([H])(C(O[H])(C(=O)OC([H])([H])[H])C([H])([H])O[H])O2
7330,7330,14525,[H]Oc1c([H])c(OC([H])([H])[H])c([H])c2oc(-c3c([H])c(OC([H])([H])[H])c(OC4([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C4([H])O[H])c(OC([H])([H])[H])c3[H])c([H])c(=O)c12,,[H]Oc1c([H])c(OC([H])([H])[H])c([H])c2oc(-c3c([H])c(OC([H])([H])[H])c(OC4([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C4([H])O[H])c(OC([H])([H])[H])c3[H])c([H])c(=O)c12
7331,7331,14529,[H]OC1([H])C([H])([H])C2([H])C(=C([H])[H])C(=O)C3(C(=O)OC([H])([H])C4(C([H])(O[H])C([H])([H])C([H])([H])C5(C([H])([H])[H])C([H])([H])OC([H])(OC(=O)C([H])([H])[H])C54[H])C13[H])C2([H])[H],,[H]OC1([H])C([H])([H])C2([H])C(=C([H])[H])C(=O)C3(C(=O)OC([H])([H])C4(C([H])(O[H])C([H])([H])C([H])([H])C5(C([H])([H])[H])C([H])([H])OC([H])(OC(=O)C([H])([H])[H])C54[H])C13[H])C2([H])[H]
7332,7332,14531,[H]C([H])([H])C(=S)C([H])([H])[H],,[H]C([H])([H])C(=S)C([H])([H])[H]
7333,7333,14532,[H]C([H])([H])C1([H])OC(=O)OC([H])([H])C1([H])[H],,[H]C([H])([H])C1([H])OC(=O)OC([H])([H])C1([H])[H]
7334,7334,14533,[H]C1([H])OC(=O)OC([H])([H])C1([H])[H],,[H]C1([H])OC(=O)OC([H])([H])C1([H])[H]
7336,7336,14535,[H]C([H])([H])C([H])([H])OC(=O)OC([H])([H])C([H])([H])[H],,[H]C([H])([H])C([H])([H])OC(=O)OC([H])([H])C([H])([H])[H]
7337,7337,14536,[H]N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],,[H]N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
7338,7338,14537,[H]N([H])C(=O)N(C([H])([H])[H])C([H])([H])[H],,[H]N([H])C(=O)N(C([H])([H])[H])C([H])([H])[H]
7339,7339,14538,[H]N([H])C(=O)N([H])C([H])([H])[H],,[H]N([H])C(=O)N([H])C([H])([H])[H]
7340,7340,14539,[H]C([H])([H])C(=O)N(C(=O)C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],,[H]C([H])([H])C(=O)N(C(=O)C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
7341,7341,14540,[H]C([H])([H])C(=O)N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])[H],,[H]C([H])([H])C(=O)N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])[H]
7342,7342,14541,[H]C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H],,[H]C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
7343,7343,14542,[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],,[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
7344,7344,14545,[H]C(=C(C(=O)C([H])([H])[H])C(=O)C([H])([H])[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H],,[H]C(=C(C(=O)C([H])([H])[H])C(=O)C([H])([H])[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
7345,7345,14547,[H]C([H])=C([H])C([H])([H])C([H])([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H],,[H]C([H])=C([H])C([H])([H])C([H])([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
7346,7346,14548,[H]c1c([H])c(OC([H])([H])[H])c([H])c([H])c1C#CC(=O)C([H])([H])[H],,[H]c1c([H])c(OC([H])([H])[H])c([H])c([H])c1C#CC(=O)C([H])([H])[H]
7347,7347,14549,[H]C(=O)C([H])([H])C([H])([H])OC([H])(C([H])=C([H])[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H],,[H]C(=O)C([H])([H])C([H])([H])OC([H])(C([H])=C([H])[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
7348,7348,14550,[H]OC([H])=C(C([H])=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H],,[H]OC([H])=C(C([H])=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
7349,7349,14551,[H]C(C(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])=C([H])C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],,[H]C(C(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])=C([H])C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H]
7350,7350,14552,[H]c1c([H])c(C([H])(OC([H])([H])[H])OC([H])([H])[H])c([H])c([H])c1OC([H])([H])[H],,[H]c1c([H])c(C([H])(OC([H])([H])[H])OC([H])([H])[H])c([H])c([H])c1OC([H])([H])[H]
7351,7351,14553,[H]c1c([H])c(C(=O)C#N)c([H])c([H])c1OC([H])([H])[H],,[H]c1c([H])c(C(=O)C#N)c([H])c([H])c1OC([H])([H])[H]
7352,7352,14555,[H]c1c([H])c([H])c(C(=O)C#Cc2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],,[H]c1c([H])c([H])c(C(=O)C#Cc2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H]
7353,7353,14556,[H]c1c([H])c([H])c(C#CC(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],,[H]c1c([H])c([H])c(C#CC(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H]
7354,7354,14557,[H]c1c([H])c([H])c(C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],,[H]c1c([H])c([H])c(C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H]
7355,7355,14559,[H]c1c([H])c(C(=O)C([H])([H])Cl)c([H])c([H])c1OC([H])([H])[H],,[H]c1c([H])c(C(=O)C([H])([H])Cl)c([H])c([H])c1OC([H])([H])[H]
7356,7356,14561,[H]c1c([H])c(C([H])([H])C(=O)c2c([H])c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2[H])c([H])c([H])c1OC([H])([H])[H],,[H]c1c([H])c(C([H])([H])C(=O)c2c([H])c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2[H])c([H])c([H])c1OC([H])([H])[H]
7357,7357,14562,[H]C([H])=C([H])C([H])([H])C([H])(c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])C([H])([H])C([H])=C([H])[H],,[H]C([H])=C([H])C([H])([H])C([H])(c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])C([H])([H])C([H])=C([H])[H]
7358,7358,14564,[H]c1c([H])c(C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1OC([H])([H])[H],,[H]c1c([H])c(C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1OC([H])([H])[H]
7359,7359,14565,[H]C([H])=C([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])N([H])[H],,[H]C([H])=C([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])N([H])[H]
7360,7360,14566,[H]C([H])([H])C(=O)C1=NC([H])([H])C([H])([H])S1,,[H]C([H])([H])C(=O)C1=NC([H])([H])C([H])([H])S1
7361,7361,14567,[H]C([H])([H])OC(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],,[H]C([H])([H])OC(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
7362,7362,14568,[H]C([H])([H])C(=O)OC([H])(C(=O)C([H])([H])[H])C([H])([H])[H],,[H]C([H])([H])C(=O)OC([H])(C(=O)C([H])([H])[H])C([H])([H])[H]
7363,7363,14569,[H]OC([H])(C([H])([H])[H])C([H])(S[H])C([H])([H])[H],,[H]OC([H])(C([H])([H])[H])C([H])(S[H])C([H])([H])[H]
7364,7364,14570,[H]C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])N1C(=O)c2c([H])c([H])c([H])c([H])c2C1=O,,[H]C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])N1C(=O)c2c([H])c([H])c([H])c([H])c2C1=O
7365,7365,14571,[H]c1nc([H])n(C([H])([H])C([H])([H])N2C(=O)c3c([H])c([H])c([H])c([H])c3C2=O)c1[H],,[H]c1nc([H])n(C([H])([H])C([H])([H])N2C(=O)c3c([H])c([H])c([H])c([H])c3C2=O)c1[H]
7366,7366,14572,[H]c1nc([N+](=O)[O-])n(C([H])([H])C([H])([H])N2C(=O)c3c([H])c([H])c([H])c([H])c3C2=O)c1[H],,[H]c1nc([N+](=O)[O-])n(C([H])([H])C([H])([H])N2C(=O)c3c([H])c([H])c([H])c([H])c3C2=O)c1[H]
7367,7367,14573,[H]c1nc([N+](=O)[O-])n(C([H])([H])C([H])([H])C([H])([H])N2C(=O)c3c([H])c([H])c([H])c([H])c3C2=O)c1[H],,[H]c1nc([N+](=O)[O-])n(C([H])([H])C([H])([H])C([H])([H])N2C(=O)c3c([H])c([H])c([H])c([H])c3C2=O)c1[H]
7368,7368,14574,[H]c1c([H])c([H])c(N2C(=O)c3c(c(C(=O)OC([H])([H])[H])c4c(oc5c([H])c([H])c([H])c([H])c54)c3OC([H])([H])[H])C2=O)c([H])c1[H],,[H]c1c([H])c([H])c(N2C(=O)c3c(c(C(=O)OC([H])([H])[H])c4c(oc5c([H])c([H])c([H])c([H])c54)c3OC([H])([H])[H])C2=O)c([H])c1[H]
7369,7369,14575,[H]c1c([H])c([H])c2c(c1[H])C(=O)N(C1([H])ON3C([H])([H])C([H])([H])c4c(n([H])c5c([H])c([H])c([H])c([H])c45)C3([H])C1([H])[H])C2=O,,[H]c1c([H])c([H])c2c(c1[H])C(=O)N(C1([H])ON3C([H])([H])C([H])([H])c4c(n([H])c5c([H])c([H])c([H])c([H])c45)C3([H])C1([H])[H])C2=O
7370,7370,14576,[H]C1=C([H])C([H])(N2C(=O)c3c([H])c([H])c([H])c([H])c3C2=O)C([H])([H])C1([H])OC(=O)C([H])([H])[H],,[H]C1=C([H])C([H])(N2C(=O)c3c([H])c([H])c([H])c([H])c3C2=O)C([H])([H])C1([H])OC(=O)C([H])([H])[H]
7371,7371,14577,[H]c1c([H])c([H])c2c(c1[H])C(=O)N(C([H])(c1c([H])c([H])c([H])c(OC([H])([H])[H])c1[H])C([H])([H])[H])C2=O,,[H]c1c([H])c([H])c2c(c1[H])C(=O)N(C([H])(c1c([H])c([H])c([H])c(OC([H])([H])[H])c1[H])C([H])([H])[H])C2=O
7372,7372,14578,[H]C([H])=C1C(=O)OC([H])(C([H])(N2C(=O)c3c([H])c([H])c([H])c([H])c3C2=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C1([H])[H],,[H]C([H])=C1C(=O)OC([H])(C([H])(N2C(=O)c3c([H])c([H])c([H])c([H])c3C2=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C1([H])[H]
7373,7373,14579,[H]C1=C(C(=O)OC([H])([H])[H])OC([H])(OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])N1C(=O)c2c([H])c([H])c([H])c([H])c2C1=O,,[H]C1=C(C(=O)OC([H])([H])[H])OC([H])(OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])N1C(=O)c2c([H])c([H])c([H])c([H])c2C1=O
7374,7374,14580,[H]C1=C(C(Cl)(Cl)Cl)OC([H])(OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])N1C(=O)c2c([H])c([H])c([H])c([H])c2C1=O,,[H]C1=C(C(Cl)(Cl)Cl)OC([H])(OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])N1C(=O)c2c([H])c([H])c([H])c([H])c2C1=O
7375,7375,14581,[H]OC([H])([H])C([H])(N1C(=O)c2c([H])c([H])c([H])c([H])c2C1=O)C([H])([H])C([H])([H])[H],,[H]OC([H])([H])C([H])(N1C(=O)c2c([H])c([H])c([H])c([H])c2C1=O)C([H])([H])C([H])([H])[H]
7376,7376,14582,[H]OC([H])([H])C([H])(N1C(=O)c2c([H])c([H])c([H])c([H])c2C1=O)C([H])([H])[H],,[H]OC([H])([H])C([H])(N1C(=O)c2c([H])c([H])c([H])c([H])c2C1=O)C([H])([H])[H]
7377,7377,14583,[H]c1c([H])c(C([H])([H])[H])c2c(c1C([H])([H])[H])C(=O)N(C([H])([H])[H])C2=O,,[H]c1c([H])c(C([H])([H])[H])c2c(c1C([H])([H])[H])C(=O)N(C([H])([H])[H])C2=O
7378,7378,14585,[H]c1c([H])c([H])c2c(c1[H])C(=O)N(C([H])([H])C(=O)c1c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1F)C2=O,,[H]c1c([H])c([H])c2c(c1[H])C(=O)N(C([H])([H])C(=O)c1c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1F)C2=O
7379,7379,14586,[H]c1c(C([H])([H])[H])nc2n(c1=O)C(=O)C([H])([H])S2,,[H]c1c(C([H])([H])[H])nc2n(c1=O)C(=O)C([H])([H])S2
7380,7380,14587,[H]c1c(C([H])([H])[H])nc2n(C([H])([H])[H])c(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])nn2c1=O,,[H]c1c(C([H])([H])[H])nc2n(C([H])([H])[H])c(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])nn2c1=O
7381,7381,14588,[H]c1c(C([H])([H])[H])n2nc(SC([H])([H])[H])nc2n(C([H])([H])[H])c1=O,,[H]c1c(C([H])([H])[H])n2nc(SC([H])([H])[H])nc2n(C([H])([H])[H])c1=O
7382,7382,14589,[H]c1c(C([H])([H])[H])n(C([H])([H])[H])c2nc(SC([H])([H])[H])nn2c1=O,,[H]c1c(C([H])([H])[H])n(C([H])([H])[H])c2nc(SC([H])([H])[H])nn2c1=O
7383,7383,14590,[H]c1c(C([H])([H])[H])nc2n(c1=O)C([H])([H])C([H])([H])S2,,[H]c1c(C([H])([H])[H])nc2n(c1=O)C([H])([H])C([H])([H])S2
7384,7384,14591,[H]c1c(C([H])([H])[H])n(C([H])([H])[H])c2nc(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])nn2c1=O,,[H]c1c(C([H])([H])[H])n(C([H])([H])[H])c2nc(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])nn2c1=O
7385,7385,14592,[H]c1c(C([H])([H])[H])n2nc(SC([H])([H])[H])nc2n([H])c1=O,,[H]c1c(C([H])([H])[H])n2nc(SC([H])([H])[H])nc2n([H])c1=O
7386,7386,14593,[H]c1c(C([H])([H])[H])n([H])c2nc(SC([H])([H])[H])nn2c1=O,,[H]c1c(C([H])([H])[H])n([H])c2nc(SC([H])([H])[H])nn2c1=O
7387,7387,14594,[H]c1c(C([H])([H])[H])nc2n(c1=O)C(=O)C([H])(C([H])([H])[H])S2,,[H]c1c(C([H])([H])[H])nc2n(c1=O)C(=O)C([H])(C([H])([H])[H])S2
7388,7388,14595,[H]c1c(C([H])([H])[H])n(C([H])([H])[H])c2nc(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])nn2c1=O,,[H]c1c(C([H])([H])[H])n(C([H])([H])[H])c2nc(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])nn2c1=O
7389,7389,14598,[H]c1c(C([H])([H])[H])n2c(SC([H])([H])[H])nnc2n(C([H])([H])[H])c1=O,,[H]c1c(C([H])([H])[H])n2c(SC([H])([H])[H])nnc2n(C([H])([H])[H])c1=O
7390,7390,14599,[H]c1c(C([H])([H])[H])n(C([H])([H])[H])c2nnc(SC([H])([H])[H])n2c1=O,,[H]c1c(C([H])([H])[H])n(C([H])([H])[H])c2nnc(SC([H])([H])[H])n2c1=O
7391,7391,14600,[H]c1c(C([H])([H])[H])n2nc(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])nc2n([H])c1=O,,[H]c1c(C([H])([H])[H])n2nc(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])nc2n([H])c1=O
7392,7392,14601,[H]c1c(C([H])([H])[H])n([H])c2nc(N([H])[H])n([H])c(=O)c12,,[H]c1c(C([H])([H])[H])n([H])c2nc(N([H])[H])n([H])c(=O)c12
7393,7393,14602,[H]c1c(C([H])([H])[H])n([H])c2nc(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])nn2c1=O,,[H]c1c(C([H])([H])[H])n([H])c2nc(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])nn2c1=O
7394,7394,14603,[H]OC([H])([H])C([H])([H])N(c1nc2n([H])c(C([H])([H])[H])c([H])c(=O)n2n1)C([H])([H])[H],,[H]OC([H])([H])C([H])([H])N(c1nc2n([H])c(C([H])([H])[H])c([H])c(=O)n2n1)C([H])([H])[H]
7395,7395,14604,[H]C(=O)C1=C(C([H])([H])[H])N=C2SC([H])([H])C([H])([H])N2C1([H])[H],,[H]C(=O)C1=C(C([H])([H])[H])N=C2SC([H])([H])C([H])([H])N2C1([H])[H]
7396,7396,14606,[H]c1c(C([H])([H])[H])nc(=O)n2c1SC([H])([H])C2=O,,[H]c1c(C([H])([H])[H])nc(=O)n2c1SC([H])([H])C2=O
7397,7397,14607,[H]c1c(C([H])([H])[H])n([H])c2nnc(SC([H])([H])[H])n2c1=O,,[H]c1c(C([H])([H])[H])n([H])c2nnc(SC([H])([H])[H])n2c1=O
7398,7398,14609,[H]c1nn([H])c2nc(N([H])[H])n([H])c(=O)c12,,[H]c1nn([H])c2nc(N([H])[H])n([H])c(=O)c12
7399,7399,14610,[H]C1=C(C([H])([H])[H])n2c(nc([H])c([H])c2=O)SC1(C([H])([H])[H])C([H])([H])[H],,[H]C1=C(C([H])([H])[H])n2c(nc([H])c([H])c2=O)SC1(C([H])([H])[H])C([H])([H])[H]
7400,7400,14611,[H]n1c(C([H])([H])[H])c([N+](=O)[O-])c(=O)n2nc(C(F)(F)F)nc12,,[H]n1c(C([H])([H])[H])c([N+](=O)[O-])c(=O)n2nc(C(F)(F)F)nc12
7401,7401,14612,[H]c1c(C([H])([H])[H])nc2n3c(nn2c1=O)N(C([H])([H])[H])C([H])([H])C3([H])[H],,[H]c1c(C([H])([H])[H])nc2n3c(nn2c1=O)N(C([H])([H])[H])C([H])([H])C3([H])[H]
7402,7402,14614,[H]C([H])([H])C(=O)C1=C(C([H])([H])[H])N=C2SC([H])([H])C([H])([H])N2C1([H])[H],,[H]C([H])([H])C(=O)C1=C(C([H])([H])[H])N=C2SC([H])([H])C([H])([H])N2C1([H])[H]
