,Unnamed: 0.1,Unnamed: 0,id,SMILES_x,SMILES_y,smiles
362,3737,3737,9198,[H]C([H])([H])S(=O)C([H])([H])[H],[H]C([H])([H])S(=O)C([H])([H])[H],[H]C([H])([H])S(=O)C([H])([H])[H]
363,3738,3738,9199,[H]C([H])([H])S(=O)(=O)C([H])([H])[H],[H]C([H])([H])S(=O)(=O)C([H])([H])[H],[H]C([H])([H])S(=O)(=O)C([H])([H])[H]
364,3758,3758,9222,[H]C([H])([H])OS(=O)(=O)OC([H])([H])[H],[H]C([H])([H])OS(=O)(=O)OC([H])([H])[H],[H]C([H])([H])OS(=O)(=O)OC([H])([H])[H]
365,3759,3759,9223,[H]C([H])([H])C([H])([H])OS(=O)(=O)OC([H])([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])OS(=O)(=O)OC([H])([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])OS(=O)(=O)OC([H])([H])C([H])([H])[H]
366,3760,3760,9224,[H]C([H])([H])C([H])([H])OS(=O)OC([H])([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])OS(=O)OC([H])([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])OS(=O)OC([H])([H])C([H])([H])[H]
367,3761,3761,9225,[H]C([H])([H])OC([H])([H])OC([H])([H])[H],[H]C([H])([H])OC([H])([H])OC([H])([H])[H],[H]C([H])([H])OC([H])([H])OC([H])([H])[H]
368,3765,3765,9229,[H]C([H])([H])OC(OC([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])OC(OC([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])OC(OC([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
369,3772,3772,9238,[H]C([H])([H])C(=O)C(=O)C([H])([H])[H],[H]C([H])([H])C(=O)C(=O)C([H])([H])[H],[H]C([H])([H])C(=O)C(=O)C([H])([H])[H]
371,3777,3777,9246,[H]C(=O)C([H])([H])[H],[H]C(=O)C([H])([H])[H],[H]C(=O)C([H])([H])[H]
372,3778,3778,9247,[H]C(=O)C([H])([H])C([H])([H])[H],[H]C(=O)C([H])([H])C([H])([H])[H],[H]C(=O)C([H])([H])C([H])([H])[H]
373,3781,3781,9250,[H]C(=O)C(Cl)(Cl)Cl,[H]C(=O)C(Cl)(Cl)Cl,[H]C(=O)C(Cl)(Cl)Cl
375,3784,3784,9253,[H]C([H])([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
376,3790,3790,9259,[H]c1c([H])c([H])c(C(=O)C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],[H]c1c([H])c([H])c(C(=O)C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],[H]c1c([H])c([H])c(C(=O)C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
378,3797,3797,9267,[H]C([H])([H])C(=O)C(F)(F)F,[H]C([H])([H])C(=O)C(F)(F)F,[H]C([H])([H])C(=O)C(F)(F)F
380,3807,3807,9280,[H]OC(=O)C([H])=C([H])[H],[H]OC(=O)C([H])=C([H])[H],[H]OC(=O)C([H])=C([H])[H]
381,3808,3808,9281,[H]OC(=O)C([H])=C([H])C([H])([H])[H],[H]OC(=O)C([H])=C([H])C([H])([H])[H],[H]OC(=O)C([H])=C([H])C([H])([H])[H]
386,3827,3827,9302,[H]OC(=O)C([H])([H])C([H])(S[H])C(=O)O[H],[H]OC(=O)C([H])([H])C([H])(S[H])C(=O)O[H],[H]OC(=O)C([H])([H])C([H])(S[H])C(=O)O[H]
387,3834,3834,9311,[H]C([H])([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H]
388,3838,3838,9315,[H]C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])[H],[H]C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])[H],[H]C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])[H]
394,3932,3932,9414,[H]C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
396,3954,3954,9439,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
408,3990,3990,9476,[H]C([H])([H])C([H])([H])OP(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])OP(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])OP(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H]
409,4004,4004,9492,[H]C([H])([H])N(C([H])([H])[H])P(=O)(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])N(C([H])([H])[H])P(=O)(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])N(C([H])([H])[H])P(=O)(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H]
410,4005,4005,9493,[H]C([H])([H])N(P(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])N(P(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])N(P(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
411,4006,4006,9496,[H]C([H])([H])[N+](=O)[O-],[H]C([H])([H])[N+](=O)[O-],[H]C([H])([H])[N+](=O)[O-]
412,4010,4010,9500,[H]C([H])([H])C([H])([N+](=O)[O-])C([H])([H])[H],[H]C([H])([H])C([H])([N+](=O)[O-])C([H])([H])[H],[H]C([H])([H])C([H])([N+](=O)[O-])C([H])([H])[H]
414,4060,4060,9553,[H]C([H])([H])C#N,[H]C([H])([H])C#N,[H]C([H])([H])C#N
418,4094,4094,9601,[H]C(Cl)=C([H])Cl,[H]C(Cl)=C([H])Cl,[H]C(Cl)=C([H])Cl
419,4095,4095,9603,[H]C([H])([H])OC([H])([H])Cl,[H]C([H])([H])OC([H])([H])Cl,[H]C([H])([H])OC([H])([H])Cl
421,4097,4097,9606,[H]C#Cc1c([H])c([H])c([N+](=O)[O-])c([H])c1[H],[H]C#Cc1c([H])c([H])c([N+](=O)[O-])c([H])c1[H],[H]C#Cc1c([H])c([H])c([N+](=O)[O-])c([H])c1[H]
422,4099,4099,9609,[H]C([H])(Cl)OC([H])([H])C([H])([H])[H],[H]C([H])(Cl)OC([H])([H])C([H])([H])[H],[H]C([H])(Cl)OC([H])([H])C([H])([H])[H]
424,4267,4267,9820,[H]C([H])([H])OC([H])([H])C(=O)C([H])([H])[H],[H]C([H])([H])OC([H])([H])C(=O)C([H])([H])[H],[H]C([H])([H])OC([H])([H])C(=O)C([H])([H])[H]
426,4536,4536,10167,[H]c1oc(=O)c2c([H])nc3c([H])c([H])c([H])c([H])c3c2c1[H],[H]c1oc(=O)c2c([H])nc3c([H])c([H])c([H])c([H])c3c2c1[H],[H]c1oc(=O)c2c([H])nc3c([H])c([H])c([H])c([H])c3c2c1[H]
430,4864,4864,10648,[H]c1c(Cl)c([H])c(Cl)c(C(=O)OC([H])([H])[H])c1Cl,[H]c1c(Cl)c([H])c(Cl)c(C(=O)OC([H])([H])[H])c1Cl,[H]c1c(Cl)c([H])c(Cl)c(C(=O)OC([H])([H])[H])c1Cl
431,4869,4869,10656,[H]C(=O)c1c([H])c([H])c([H])c([H])c1Cl,[H]C(=O)c1c([H])c([H])c([H])c([H])c1Cl,[H]C(=O)c1c([H])c([H])c([H])c([H])c1Cl
432,4885,4885,10684,[H]C(=O)c1c([H])c([H])c([H])c(Cl)c1[H],[H]C(=O)c1c([H])c([H])c([H])c(Cl)c1[H],[H]C(=O)c1c([H])c([H])c([H])c(Cl)c1[H]
433,4891,4891,10697,[H]c1c([H])c(Cl)c([H])c(C(=O)N([H])[H])c1[H],[H]c1c([H])c(Cl)c([H])c(C(=O)N([H])[H])c1[H],[H]c1c([H])c(Cl)c([H])c(C(=O)N([H])[H])c1[H]
435,4917,4917,10744,[H]c1c([H])c([H])c2snnc2c1[H],[H]c1c([H])c([H])c2snnc2c1[H],[H]c1c([H])c([H])c2snnc2c1[H]
440,5193,5193,11273,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])c([H])c([H])c1[H],[H]c1nc(-c2c([H])nc([H])c([H])c2[H])c([H])c([H])c1[H],[H]c1nc(-c2c([H])nc([H])c([H])c2[H])c([H])c([H])c1[H]
452,5288,5288,11452,[H]C([H])([H])C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
453,5289,5289,11456,[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C([H])([H])[H],[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C([H])([H])[H],[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C([H])([H])[H]
456,5299,5299,11473,[H]Oc1c([H])c(O[H])c2c(=O)c(-c3c([H])sc([H])c3[H])c([H])oc2c1[H],[H]Oc1c([H])c(O[H])c2c(=O)c(-c3c([H])sc([H])c3[H])c([H])oc2c1[H],[H]Oc1c([H])c(O[H])c2c(=O)c(-c3c([H])sc([H])c3[H])c([H])oc2c1[H]
458,5335,5335,11529,[H]c1c([H])c(Cl)c(Cl)c([H])c1Cl,[H]c1c([H])c(Cl)c(Cl)c([H])c1Cl,[H]c1c([H])c(Cl)c(Cl)c([H])c1Cl
460,5360,5360,11567,[H]c1c([H])c([H])c(C([H])(C#N)C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])(C#N)C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])(C#N)C([H])([H])[H])c([H])c1[H]
476,5378,5378,11596,[H]OC(=O)C1=C(C(=O)O[H])C2([H])c3c([H])c([H])c([H])c([H])c3C1([H])c1c([H])c([H])c([H])c([H])c12,[H]OC(=O)C1=C(C(=O)O[H])C2([H])c3c([H])c([H])c([H])c([H])c3C1([H])c1c([H])c([H])c([H])c([H])c12,[H]OC(=O)C1=C(C(=O)O[H])C2([H])c3c([H])c([H])c([H])c([H])c3C1([H])c1c([H])c([H])c([H])c([H])c12
495,5397,5397,11622,[H]C(=O)c1c([H])c([H])c(N2c3c([H])c([H])c([H])c([H])c3Sc3c([H])c([H])c([H])c([H])c32)c([H])c1[H],[H]C(=O)c1c([H])c([H])c(N2c3c([H])c([H])c([H])c([H])c3Sc3c([H])c([H])c([H])c([H])c32)c([H])c1[H],[H]C(=O)c1c([H])c([H])c(N2c3c([H])c([H])c([H])c([H])c3Sc3c([H])c([H])c([H])c([H])c32)c([H])c1[H]
513,5415,5415,11652,[H]C([H])=C([H])c1nc([H])c(C([H])=C([H])[H])c([H])c1[H],[H]C([H])=C([H])c1nc([H])c(C([H])=C([H])[H])c([H])c1[H],[H]C([H])=C([H])c1nc([H])c(C([H])=C([H])[H])c([H])c1[H]
518,5420,5420,11662,[H]c1c([H])c([H])c(-c2c([H])c3c([H])c([H])c([H])c([H])n3c2[H])c([H])c1[H],[H]c1c([H])c([H])c(-c2c([H])c3c([H])c([H])c([H])c([H])n3c2[H])c([H])c1[H],[H]c1c([H])c([H])c(-c2c([H])c3c([H])c([H])c([H])c([H])n3c2[H])c([H])c1[H]
519,5421,5421,11665,[H]C([H])=C([H])c1c([H])c([H])c(C([H])=C([H])[H])c([N+](=O)[O-])c1[H],[H]C([H])=C([H])c1c([H])c([H])c(C([H])=C([H])[H])c([N+](=O)[O-])c1[H],[H]C([H])=C([H])c1c([H])c([H])c(C([H])=C([H])[H])c([N+](=O)[O-])c1[H]
520,5422,5422,11668,[H]C1=C([H])C2([H])c3c([H])c([H])c([H])c([H])c3C1([H])c1c([H])c([H])c([H])c([H])c12,[H]C1=C([H])C2([H])c3c([H])c([H])c([H])c([H])c3C1([H])c1c([H])c([H])c([H])c([H])c12,[H]C1=C([H])C2([H])c3c([H])c([H])c([H])c([H])c3C1([H])c1c([H])c([H])c([H])c([H])c12
537,5442,5442,11694,[H]C([H])=C([H])c1c([H])nc([H])nc1[H],[H]C([H])=C([H])c1c([H])nc([H])nc1[H],[H]C([H])=C([H])c1c([H])nc([H])nc1[H]
547,5454,5454,11709,[H]OC([H])([H])C1([H])OC([H])(OC2([H])OC([H])=C([H])C3([H])C([H])(O[H])C4([H])OC4(C([H])([H])OC(=O)C([H])=C([H])c4c([H])c([H])c([H])c([H])c4[H])C23[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(OC2([H])OC([H])=C([H])C3([H])C([H])(O[H])C4([H])OC4(C([H])([H])OC(=O)C([H])=C([H])c4c([H])c([H])c([H])c([H])c4[H])C23[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(OC2([H])OC([H])=C([H])C3([H])C([H])(O[H])C4([H])OC4(C([H])([H])OC(=O)C([H])=C([H])c4c([H])c([H])c([H])c([H])c4[H])C23[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]
582,5495,5495,11773,[H]C(=O)C([H])=C([H])c1c([H])c([H])c([H])c([H])c1N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H],[H]C(=O)C([H])=C([H])c1c([H])c([H])c([H])c([H])c1N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H],[H]C(=O)C([H])=C([H])c1c([H])c([H])c([H])c([H])c1N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
599,5518,5518,11811,[H]C(=O)c1c([H])c([H])c(C([H])=C([H])c2c([H])c([H])c(C#N)c([H])c2[H])c([H])c1[H],[H]C(=O)c1c([H])c([H])c(C([H])=C([H])c2c([H])c([H])c(C#N)c([H])c2[H])c([H])c1[H],[H]C(=O)c1c([H])c([H])c(C([H])=C([H])c2c([H])c([H])c(C#N)c([H])c2[H])c([H])c1[H]
620,5541,5541,11844,[H]C(=C(C#N)c1c([H])c([H])c(C(C#N)=C([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],[H]C(=C(C#N)c1c([H])c([H])c(C(C#N)=C([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],[H]C(=C(C#N)c1c([H])c([H])c(C(C#N)=C([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
621,5542,5542,11845,[H]C(=C(C#N)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c(C([H])=C(C#N)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],[H]C(=C(C#N)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c(C([H])=C(C#N)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],[H]C(=C(C#N)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c(C([H])=C(C#N)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
653,5580,5580,11909,[H]OC([H])(C(=O)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],[H]OC([H])(C(=O)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],[H]OC([H])(C(=O)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
655,5582,5582,11912,[H]C1=C([H])C(=C([H])C([H])=C([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])=C1[H],[H]C1=C([H])C(=C([H])C([H])=C([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])=C1[H],[H]C1=C([H])C(=C([H])C([H])=C([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])=C1[H]
671,5599,5599,11938,[H]Oc1c([H])c([H])c2c(=O)c(-c3nc([H])c([H])c([H])c3[H])c([H])oc2c1[H],[H]Oc1c([H])c([H])c2c(=O)c(-c3nc([H])c([H])c([H])c3[H])c([H])oc2c1[H],[H]Oc1c([H])c([H])c2c(=O)c(-c3nc([H])c([H])c([H])c3[H])c([H])oc2c1[H]
673,5601,5601,11941,[H]c1sc(-c2sc(-c3sc([H])c([H])c3[H])c([H])c2[H])c([H])c1[H],[H]c1sc(-c2sc(-c3sc([H])c([H])c3[H])c([H])c2[H])c([H])c1[H],[H]c1sc(-c2sc(-c3sc([H])c([H])c3[H])c([H])c2[H])c([H])c1[H]
678,5606,5606,11947,[H]Oc1nc(-c2nc([H])c([H])c([H])c2[H])c([H])c([H])c1[H],[H]Oc1nc(-c2nc([H])c([H])c([H])c2[H])c([H])c([H])c1[H],[H]Oc1nc(-c2nc([H])c([H])c([H])c2[H])c([H])c([H])c1[H]
683,5612,5612,11957,[H]c1nc(-c2c([H])c([H])c([H])c([H])[n+]2[O-])c([H])c([H])c1[H],[H]c1nc(-c2c([H])c([H])c([H])c([H])[n+]2[O-])c([H])c([H])c1[H],[H]c1nc(-c2c([H])c([H])c([H])c([H])[n+]2[O-])c([H])c([H])c1[H]
685,5614,5614,11961,[H]c1nc(-c2nc([H])c([H])c([H])c2[H])c([H])c([H])c1[H],[H]c1nc(-c2nc([H])c([H])c([H])c2[H])c([H])c([H])c1[H],[H]c1nc(-c2nc([H])c([H])c([H])c2[H])c([H])c([H])c1[H]
730,5666,5666,12057,[H]C#Cc1c([H])c([H])c(C(=O)OC([H])([H])[H])c([H])c1[H],[H]C#Cc1c([H])c([H])c(C(=O)OC([H])([H])[H])c([H])c1[H],[H]C#Cc1c([H])c([H])c(C(=O)OC([H])([H])[H])c([H])c1[H]
733,5671,5671,12070,[H]Oc1c([H])c(O[H])c(C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(O[H])C([H])([H])[H])c(C([H])([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])c1[H],[H]Oc1c([H])c(O[H])c(C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(O[H])C([H])([H])[H])c(C([H])([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])c1[H],[H]Oc1c([H])c(O[H])c(C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(O[H])C([H])([H])[H])c(C([H])([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])c1[H]
735,5675,5675,12075,[H]C([H])=C([H])c1nc([H])c([H])c([H])c1[H],[H]C([H])=C([H])c1nc([H])c([H])c([H])c1[H],[H]C([H])=C([H])c1nc([H])c([H])c([H])c1[H]
741,5681,5681,12086,[H]c1c([H])c([H])c2c(c1[H])N([H])C([H])(c1c([H])n([H])c3c([H])c([H])c([H])c([H])c13)C2([H])[H],[H]c1c([H])c([H])c2c(c1[H])N([H])C([H])(c1c([H])n([H])c3c([H])c([H])c([H])c([H])c13)C2([H])[H],[H]c1c([H])c([H])c2c(c1[H])N([H])C([H])(c1c([H])n([H])c3c([H])c([H])c([H])c([H])c13)C2([H])[H]
748,5688,5688,12095,[H]Oc1c([H])c([H])c2c(=O)c(-c3c([H])sc([H])c3[H])c([H])oc2c1[H],[H]Oc1c([H])c([H])c2c(=O)c(-c3c([H])sc([H])c3[H])c([H])oc2c1[H],[H]Oc1c([H])c([H])c2c(=O)c(-c3c([H])sc([H])c3[H])c([H])oc2c1[H]
757,5700,5700,12113,[H]C([H])=C([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])Oc1c([H])c([H])c(C(=O)Oc2c([H])c([H])c(C#N)c([H])c2[H])c([H])c1[H],[H]C([H])=C([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])Oc1c([H])c([H])c(C(=O)Oc2c([H])c([H])c(C#N)c([H])c2[H])c([H])c1[H],[H]C([H])=C([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])Oc1c([H])c([H])c(C(=O)Oc2c([H])c([H])c(C#N)c([H])c2[H])c([H])c1[H]
768,5724,5724,12146,[H]C([H])([H])N1C2([H])C([H])([H])C(=O)C([H])([H])C1([H])C([H])([H])C2([H])[H],[H]C([H])([H])N1C2([H])C([H])([H])C(=O)C([H])([H])C1([H])C([H])([H])C2([H])[H],[H]C([H])([H])N1C2([H])C([H])([H])C(=O)C([H])([H])C1([H])C([H])([H])C2([H])[H]
779,5737,5737,12172,[H]Oc1c([H])c([H])c([H])c([H])c1C(=O)Oc1c([H])c([H])c([H])c([H])c1[H],[H]Oc1c([H])c([H])c([H])c([H])c1C(=O)Oc1c([H])c([H])c([H])c([H])c1[H],[H]Oc1c([H])c([H])c([H])c([H])c1C(=O)Oc1c([H])c([H])c([H])c([H])c1[H]
783,5741,5741,12182,[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])SC1([H])OC([H])(C([H])([H])OC(=O)C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C1([H])OC(=O)C([H])([H])[H],[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])SC1([H])OC([H])(C([H])([H])OC(=O)C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C1([H])OC(=O)C([H])([H])[H],[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])SC1([H])OC([H])(C([H])([H])OC(=O)C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C1([H])OC(=O)C([H])([H])[H]
791,5751,5751,12198,[H]C(=C([H])c1c([H])c([H])c(C([H])=C([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H])c1c([H])nc([H])c([H])c1[H],[H]C(=C([H])c1c([H])c([H])c(C([H])=C([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H])c1c([H])nc([H])c([H])c1[H],[H]C(=C([H])c1c([H])c([H])c(C([H])=C([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H])c1c([H])nc([H])c([H])c1[H]
792,5752,5752,12199,[H]C(=C([H])c1c([H])c([H])c(C([H])=C([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H])c1c([H])c([H])nc([H])c1[H],[H]C(=C([H])c1c([H])c([H])c(C([H])=C([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H])c1c([H])c([H])nc([H])c1[H],[H]C(=C([H])c1c([H])c([H])c(C([H])=C([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H])c1c([H])c([H])nc([H])c1[H]
797,5757,5757,12205,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
798,5758,5758,12206,[H]c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1OC([H])([H])[H],[H]c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1OC([H])([H])[H],[H]c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1OC([H])([H])[H]
803,5763,5763,12217,[H]C(=C([H])c1c([H])c([H])c(C([H])=C([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],[H]C(=C([H])c1c([H])c([H])c(C([H])=C([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],[H]C(=C([H])c1c([H])c([H])c(C([H])=C([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
808,5770,5770,12224,[H]C(=O)c1c([H])sc([H])c1[H],[H]C(=O)c1c([H])sc([H])c1[H],[H]C(=O)c1c([H])sc([H])c1[H]
809,5771,5771,12225,[H]c1c([H])c(C(=O)OC([H])([H])[H])n([H])c1[H],[H]c1c([H])c(C(=O)OC([H])([H])[H])n([H])c1[H],[H]c1c([H])c(C(=O)OC([H])([H])[H])n([H])c1[H]
810,5773,5773,12227,[H]C(=O)c1c([H])c([H])c([H])n1[H],[H]C(=O)c1c([H])c([H])c([H])n1[H],[H]C(=O)c1c([H])c([H])c([H])n1[H]
811,5774,5774,12228,[H]c1c([H])c(C(=O)OC([H])([H])C([H])([H])[H])n([H])c1[H],[H]c1c([H])c(C(=O)OC([H])([H])C([H])([H])[H])n([H])c1[H],[H]c1c([H])c(C(=O)OC([H])([H])C([H])([H])[H])n([H])c1[H]
812,5777,5777,12231,[H]c1c([H])c(C(=O)C([H])([H])[H])n([H])c1[H],[H]c1c([H])c(C(=O)C([H])([H])[H])n([H])c1[H],[H]c1c([H])c(C(=O)C([H])([H])[H])n([H])c1[H]
813,5778,5778,12232,[H]C(=O)c1c([H])c([H])n([H])c1[H],[H]C(=O)c1c([H])c([H])n([H])c1[H],[H]C(=O)c1c([H])c([H])n([H])c1[H]
815,5785,5785,12240,[H]c1c([H])c([H])c(C(=O)n2c([H])c([H])c([H])c2[H])c([H])c1[H],[H]c1c([H])c([H])c(C(=O)n2c([H])c([H])c([H])c2[H])c([H])c1[H],[H]c1c([H])c([H])c(C(=O)n2c([H])c([H])c([H])c2[H])c([H])c1[H]
818,5800,5800,12279,[H]C#Cc1c([H])c([H])c(C#C[H])c([H])c1[H],[H]C#Cc1c([H])c([H])c(C#C[H])c([H])c1[H],[H]C#Cc1c([H])c([H])c(C#C[H])c([H])c1[H]
819,5814,5814,12303,[H]OC(C#COC([H])([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[H]OC(C#COC([H])([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[H]OC(C#COC([H])([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
820,5815,5815,12304,[H]C([H])([H])C#COC([H])([H])C([H])([H])[H],[H]C([H])([H])C#COC([H])([H])C([H])([H])[H],[H]C([H])([H])C#COC([H])([H])C([H])([H])[H]
822,5828,5828,12319,[H]c1c([H])c([H])c(C#CCl)c([H])c1[H],[H]c1c([H])c([H])c(C#CCl)c([H])c1[H],[H]c1c([H])c([H])c(C#CCl)c([H])c1[H]
