,Unnamed: 0,file,smiles
14876,24242,20054855,C1=2OC3=C(C1(C=4ON=C(C4C(C2[H])=O)C([H])([H])[H])C([H])([H])[H])C(=C(C(=C3C(=O)C([H])([H])[H])O[H])C([H])([H])[H])O[H]
14877,24245,10024431,C=1(C(=C(C(=C(C1[H])Br)N=C(C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])[H])[H])[H])[H]
14878,24246,10016448,C1(C(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=C([H])[H]
14879,24248,20191630,C(C([N+]#[C-])([H])[H])(OC([H])([H])[H])(OC([H])([H])[H])[H]
14880,24249,20237369,C(=C(F)C=1C(=C(C(=C(C1[H])[H])Cl)[H])[H])([H])[H]
14881,24250,10016057,C1(C(C(N(C(C1([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H]
14882,24251,20180053,C1(N(C(N(C2=C1N3C(=N2)OC(C3([H])[H])(C(C([H])([H])[H])([H])[H])[H])C([H])([H])[H])=O)C([H])([H])[H])=O
14883,24252,88844,C1(C(C(C(C=2C1(C(=O)N(N2)[H])C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
14884,24253,20180596,C1(=C(C(=C(C2=C1C(C3=C(C2=O)C(C(OC3(C([H])([H])[H])[H])(C([H])([H])[H])[H])(O[H])[H])=O)[H])O[H])[H])O[H]
14885,24255,10016360,C(C(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])([H])([H])[H]
14886,24257,10017682,C12(C3(C(=C(C(C1(OC(C4=C2C(=C(C(=C4[H])OC([H])([H])[H])OC([H])([H])[H])[H])(O[H])[H])[H])([H])[H])[H])C(C(N3C([H])([H])[H])([H])[H])([H])[H])[H])[H]
14887,24258,20073045,C(C(OC(C([H])([H])[H])([H])[H])=O)(=C(C(=C(C([H])([H])[H])[H])[H])[H])[H]
14888,24259,30100650,C1(=C(C(=NC2=C1C(C(=C(O2)C([H])([H])[H])C(=O)OC(C([H])([H])[H])([H])[H])=O)[H])[H])[H]
14889,24261,20055541,C1(OC2(C(O1)(C(OC2=O)([H])[H])[H])[H])(C([H])([H])[H])C([H])([H])[H]
14890,24262,75684,C(C(C([H])([H])[H])(C([H])([H])[H])C(OS(C([H])([H])[H])(=O)=O)([H])[H])(C(Br)(Br)[H])=O
14891,24264,20218204,C1(C(C(=C(C1(N(C(C([H])([H])[H])=O)[H])[H])[H])[H])(C(O[H])([H])[H])C(O[H])([H])[H])([H])[H]
14892,24266,75675,C(=O)(C(C([H])([H])[H])([H])[H])C(Br)(Br)Br
14893,24268,104834,C(C(C([H])([H])[H])(C([H])([H])[H])Cl)(C(C(C(C(=C([H])[H])Cl)(C(Br)([H])[H])Cl)([H])[H])([H])[H])(Br)[H]
14894,24269,20025962,C1(SC2=C(C(C1([H])[H])([H])[H])N(C=3N(C2=O)N=C(N3)N(C([H])([H])[H])C(C(O[H])([H])[H])([H])[H])[H])([H])[H]
14896,24272,10016910,C(C(C(C(C(C(C(C(C(=C(C(C(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(=O)O[H]
14897,24274,20032336,C=1(C(=C(C(=C(C1C([H])([H])[H])[H])[H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H]
14898,24275,75749,C1(=C(C(=NC(=C1[H])C(=O)N(C2(C(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])C(=O)OC([H])([H])[H])[H]
14899,24276,20068182,C=1(C(=C(C(=C2C1C3=C(N2[H])C=4N(C(C3([H])[H])([H])[H])C(C(=C(C4[H])C(C([H])([H])[H])(O[H])[H])O[H])=O)[H])[H])[H])[H]
14900,24277,20145466,C1(=C(C(=C(C(=C1C(=O)C2=C(C(=C(C(=C2[H])[H])F)[H])[H])[H])[H])C#CC=3C(=C(C(=C(C3[H])[H])[H])[H])[H])[H])[H]
14901,24278,20246823,C(=C(F)Cl)(F)OC(F)(F)F
14903,24280,10006033,C1(=C(C(=C(C(=C1[H])[H])[H])O[H])[H])O[H]
14904,24282,20045230,C(=O)(OC(C([H])([H])[H])([H])[H])C([N+]#[C-])([H])[H]
14905,24286,10018551,C1(=NC(=C(N1[H])[H])C(O[H])([H])[H])C=2N(C(=C(N2)C(O[H])([H])[H])[H])[H]
14906,24287,10017590,C1(=C(C(=C(C(C1([H])[H])(C(=O)OC(C(C(O[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])C(C([H])([H])[H])([H])[H])[H]
14907,24289,10016314,C1(=C(C(=C(C=2C1=C(C(=C(N2)[H])[H])C(C3(C(C4(C(C(N3C(C4([H])[H])([H])[H])([H])[H])(C(=C([H])[H])[H])[H])[H])([H])[H])[H])(O[H])[H])[H])[H])OC([H])([H])[H])[H]
14908,24290,10017605,C1(C(C(C2(C(C1=C([H])[H])(C(C(C(C2(O[H])[H])([H])[H])(C(=C([H])[H])C(=O)O[H])[H])([H])[H])[H])C([H])([H])[H])([H])[H])([H])[H])([H])[H]
14911,24296,20142610,C(#CC(O[H])(C([H])([H])[H])C([H])([H])[H])C(O[H])(C([H])([H])[H])C([H])([H])[H]
14912,24297,10024022,C1(=C(C(=C(C2=C1C(=C(N=C2N([H])[H])[H])[H])[H])[H])[H])[H]
14913,24298,20144309,C12(C(C(C(C(C1([H])[H])([H])[H])(C2([H])[H])C(=O)O[H])([H])[H])([H])[H])OC([H])([H])[H]
14914,24300,20045566,C(N(C(C(O[H])([H])[H])([H])[H])[H])(C(N([H])[H])([H])[H])([H])[H]
14917,24307,10019318,C1(=NC2=C(N1C3(OC(C(C3(O[H])[H])(O[H])[H])(C(SC(C(C(N4C(=O)C5=C(C4=O)C(=C(C(=C5[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])N=C(N=C2N([H])[H])[H])[H]
14918,24309,20230188,C1(N(C(N1C(C([H])([H])[H])([H])[H])=NC(=C(C(=O)OC(C([H])([H])[H])([H])[H])[H])[H])C(C([H])([H])[H])([H])[H])=NC(=C(C(=O)OC(C([H])([H])[H])([H])[H])[H])[H]
14921,24316,20145095,C=1(C(=C(C(=C(C1F)Br)F)F)F)[H]
14922,24318,10008620,C1(=C(C(=C(C(=C1[H])[H])N([H])[H])[H])[H])O[H]
14923,24319,20224382,C1(=C(C(=C(C(=C1C(=O)C(=C(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])[H])O[H])[H])[H])[H])O[H]
14924,24320,20200166,O(C=1C=2C(C=3C(C1[H])=C(C(=C(C3[H])[H])[H])[H])=C(C(=C(C2[H])[H])[H])[H])[H]
14925,24322,10020694,C(C(=O)C(C(C([H])([H])[H])(C([H])([H])[H])O[H])([H])[H])([H])([H])[H]
14926,24323,20249136,C1(C(=C(C(C(C1(C(N=[N+]=[N-])([H])[H])[H])(C(N=[N+]=[N-])([H])[H])[H])([H])[H])[H])[H])([H])[H]
14927,24324,77161,C1(OC(C(=C1C(Cl)(Cl)[H])[H])=O)([H])[H]
14928,24326,76138,C1(C(C(C(C1([H])[H])([H])[H])([H])[H])(Br)[H])(C(F)(F)[H])[H]
14929,24327,20242206,C1(C(C12C3(C(C3([H])[H])([H])[H])C2(Br)C4(C(C4([H])[H])([H])[H])[H])([H])[H])([H])[H]
14931,24329,20026153,C=1(OC(=C(C1C(=O)[H])[H])[H])[H]
14932,24330,20027410,C1(B(O[H])O[H])=C(C(=C(C(=C1[H])[H])C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])[H]
14933,24336,74288,C(S(C(=C([H])[H])[H])=O)(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
14934,24337,20039575,C1(=C(C(=C(C(=C1[H])[H])C(=C(C(=O)O[H])[H])[H])[H])Cl)Cl
14935,24339,20180703,C1(=C(C(=C(C2=C1C(=C(N2[H])[H])C([H])([H])[H])[H])OC([H])([H])[H])[H])[H]
14937,24341,30000661,C1(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
14938,24343,75041,C(N(C([H])([H])[H])P(Cl)Cl)([H])([H])[H]
14939,24344,88414,C1(=C(C(=C(C2=C1C(C(=C(C2=O)C([H])([H])[H])C([H])([H])[H])=O)[H])[H])[H])[H]
14940,24354,90014,C1(C(C(C(C(C1([H])[H])([H])[H])(C#N)[H])([H])[H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H]
14941,24356,20174617,S1SC23C(N(C4(S1)C(N2C5(C(OC(C6=C(C(=C(C(OC7=C(C(C4(O[H])[H])=C(C(=C7O[H])[H])[H])[H])=C6[H])OC([H])([H])[H])[H])[H])=O)(C(=C(OC(=C5C3(O[H])[H])[H])[H])[H])[H])[H])=O)C([H])([H])[H])=O
14942,24357,10016040,N1(N(C1([H])[H])C([H])([H])[H])C([H])([H])[H]
14943,24358,20220598,C1(=C2C(=C(C(=C1[H])[H])[H])OC(C(C2=O)(OS(=O)(=O)C3=C(C(=C(C(=C3[H])[H])C([H])([H])[H])[H])[H])[H])([H])[H])[H]
14944,24360,10015840,C(=C(C(=O)C([H])([H])[H])[H])([H])[H]
14945,24361,20242334,C=1(S(C2=C(OC(C(C2([H])[H])([H])[H])(OC(C([H])([H])[H])([H])[H])[H])C([H])([H])[H])(=O)=O)C(=C(C(=C(C1[H])[H])[H])[H])[H]
14946,24364,10009201,C1(=C(C(=C(C(=C1[H])[H])Br)[H])[H])O[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
14947,24365,20233967,C=1(OC(=C(C1[H])[H])C2=C(C(=C(C(=C2[H])[H])Br)[H])[H])C(C#N)(OC(=O)C(C(C([H])([H])[H])([H])[H])([H])[H])[H]
14948,24366,20213366,C1(=C(C(=C(C2=C1C(C(SC([H])([H])[H])([H])[H])(OC(N2[H])=O)[H])[H])[H])[H])[H]
14949,24368,20026418,C(OC(=O)C(C([H])([H])[H])(C(=C([H])[H])C(=O)OC([H])([H])[H])[H])([H])([H])[H]
14950,24372,20246976,C=12SC=3N(C1C(=C(C(=C2[H])C([H])([H])[H])[H])[H])C(=C(N3)C=4C(=C(C(=C(C4[H])[H])[H])[H])[H])[H]
14951,24373,10019083,C1(OC2=C3C(N(C1=O)[H])=NOC3=C(C(=C2[H])[H])[H])([H])[H]
14952,24376,10016359,C(C(C([H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])(C([H])([H])[H])([H])[H]
14953,24377,20143984,C1(=C(C(=C(C(=C1C#CC(N2C(C(OC(C2([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H])[H]
14955,24380,20181530,C=1(C(=C(C(=C(C1C(C(=O)O[H])([H])[H])[H])[H])N2C(C(=C(C2=O)[H])[H])=O)[H])[H]
14959,24385,20144737,C=1(C(=C(C(=C(C1Br)[H])Br)[H])[H])F
14960,24386,20143251,C1(N(C(C(C1=C(C([H])([H])[H])[H])(C(=O)OC([H])([H])[H])[H])([H])[H])C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])=O
14962,24390,20133322,C1(C(C(C(=C2C1(C3(N(C4(N2[H])C(C(C(C(C4([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])C(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])C(=S)SC([H])([H])[H])([H])[H])([H])[H])([H])[H]
14963,24393,20027375,C1(N(C(N(C(=C1B(O[H])O[H])[H])[H])=O)[H])=O
14964,24394,20242178,C1(N(C(C(=C1Br)Br)=O)C([H])([H])[H])=O
14965,24397,20204345,C1(=C(C(=C(C(=C1I)N(C#CC#CC(=O)OC([H])([H])[H])S(C2=C(C(=C(C(=C2[H])[H])C([H])([H])[H])[H])[H])(=O)=O)[H])[H])[H])[H]
14966,24399,20213464,C=1(C(=C(C(=C(C1C([H])([H])[H])[H])[H])S(OC(C(OC(=O)C([H])([H])[H])(C2(SC(C(C(S2)([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])(=O)=O)[H])[H]
14967,24403,20182028,C1(=C(C(=C(C(=C1C(S(C([H])([H])[H])(=O)=O)([H])[H])[H])[H])[H])[H])[H]
14968,24404,20132885,C1(=C(C(=C(C2=C1N=C(N2[H])C(=O)C([H])([H])[H])[H])[H])[N+]([O-])=O)[H]
14969,24406,10018147,C=12C3=C(C(=NC1OC(=C2[H])[H])[H])C(=C(O3)[N+](=O)[O-])[H]
14970,24408,20181683,C1(=C(C(=C(C(=C1[Se]C(C([H])([H])[H])([H])[H])Br)[H])[H])[H])[H]
14971,24410,10025060,C=1(C(=C(C(=C(C1[H])[H])OC(C(C([H])([H])[H])([H])[H])=O)[H])[H])[H]
14972,24411,20218779,C1(=C(C(=C(C2=C1C(=C3C(=C2OC([H])([H])[H])C(=C(C(=C3[H])[H])[H])[H])OC([H])([H])[H])OC(C(=C([H])[H])[H])([H])[H])[H])[H])[H]
14974,24414,11431,C1(C(C2(C3(C(C1(C([H])([H])[H])OC(=O)C([H])([H])[H])(C4(OC3(C(OC(C2(C([H])([H])[H])[H])=O)(C(C(C(=C(C4([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H]
14975,24415,10025361,C1(N(C(C(C1([H])[H])([H])[H])(C([H])([H])[H])[H])[H])(C([H])([H])[H])[H]
14976,24416,20144668,C=1(C(=C(N=C(C1[N+](=O)[O-])C([H])([H])[H])[H])[H])[H]
14977,24417,20230022,C(=C(C(=O)C([H])([H])[H])C(C(=O)C([H])([H])[H])([H])[H])(C(C(C([H])([H])[H])([H])[H])([H])[H])[H]
14980,24420,20146919,C1(=C(C(=C(C(=C1SC2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])[H])[H])[H])N([H])[H]
14982,24423,20054456,C=1(OC(=C(C1[H])[H])N(C([H])([H])[H])C([H])([H])[H])C(=O)[H]
14984,24427,90338,C=1(C(=C(C2=C(N1)N(C(C2([H])[H])([H])[H])C([H])([H])[H])[H])[N+](=O)[O-])[H]
14985,24428,20213188,C1(=C(C(=C(C(=C1OC2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])[H])[H])Cl)[H]
14986,24429,2426,C1(C(C=2C3(C(C(C(N(C1([H])[H])C(=O)C(C(C(C2C(O3)=O)([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H]
14987,24431,20230517,C(N1C(C(C(C(C1(C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(C#CC2=C(C(=C(C(=C2[H])[H])[H])[H])[H])([H])[H]
14988,24432,20181032,C1(N(C(C(N1[H])=O)(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])[H])[H])=C(C#N)C(=O)OC([H])([H])[H]
14989,24433,10018803,C=1(N(C(=NC=2C1N=C(N2)[H])[H])C([H])([H])[H])N([H])[H]
14990,24434,76067,C1(O[H])=C2C(=C(C(=C1O[H])OC([H])([H])[H])[H])C(=C(C(O2)=O)[H])[H]
14991,24435,10023050,C1(=C(C(=C(C(=C1[H])[H])Cl)[H])[H])C(=C(C(F)(F)F)C(F)(F)F)[H]
14992,24436,20230105,C1(C(=C(C(OC(C([H])([H])[H])([H])[H])=O)[H])[H])(C(=C(C(=O)OC(C([H])([H])[H])([H])[H])[H])[H])OC(C(O1)([H])[H])([H])[H]
14993,24437,10015803,C1(C(C2(C(C(C1(C(C2([H])[H])([H])[H])F)([H])[H])([H])[H])[H])([H])[H])([H])[H]
14994,24438,20122841,C1(=C(C(=C(C(=C1[H])[H])[H])C([H])([H])[H])N(C(C2(C(OC(C(O2)([H])[H])([H])[H])([H])[H])[H])([H])[H])[H])C(C([H])([H])[H])([H])[H]
14995,24439,20181917,C1(OC1(C(Br)([H])[H])[H])(C(OC([H])([H])[H])=O)[H]
14996,24440,75759,C1(=C(C(=C(N(C1(S(=O)(O[H])=O)[H])[N+](=O)[O-])[H])[H])[H])[H]
14997,24442,20212583,C1(C(C2(C(C1([H])[H])(C(N(C2([H])[H])C(=O)C([H])([H])[H])([H])[H])[H])[H])([H])[H])=O
14998,24443,89230,C1(=C(C(=C(C2=C1OC(C(O2)([H])[H])(C(O[H])([H])[H])[H])[H])[H])[H])[H]
14999,24445,88804,C=1(C(=C(C(=C(C1[H])[H])C#C[Se+](C([H])([H])[H])C([H])([H])[H])[H])[H])[H]
15000,24446,10018150,C1(=C(C(=C(C2=C1N=C3C(=C2OC([H])([H])[H])C(=C(O3)[H])[H])[H])[H])OC(C(=C(C([H])([H])[H])C(=O)OC([H])([H])[H])[H])([H])[H])[H]
15001,24447,20180559,C1(C(C(N(C2(C1(N(S(C2([H])[H])=O)[H])[H])[H])C([H])([H])[H])([H])[H])([H])[H])(C(O[H])([H])[H])[H]
15002,24449,20191805,C=1(C(=NN=C(C1[H])C(=NN(C(=S)N2C(C(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])C([H])([H])[H])[H])[H]
15003,24450,10008893,C1(=C(C(=C(C(=C1[H])[H])[H])O[H])[H])S(N([H])[H])(=O)=O
15004,24451,20244327,C(C(=O)OC1(C(C2(C(OC(C([H])([H])[H])=O)(C3(C(=C([H])[H])C(O[H])(C(C(C3(C([H])([H])[H])C(O[H])(C(OC(C([H])([H])[H])=O)(C(=C1C([H])([H])[H])C2(C([H])([H])[H])C([H])([H])[H])[H])[H])([H])[H])([H])[H])[H])[H])[H])[H])([H])[H])[H])([H])([H])[H]
15005,24454,10025062,C1(=C(C(=C(C(=C1OC([H])([H])[H])OC(C([H])([H])[H])([H])[H])[H])[H])[H])[H]
15006,24455,20055846,C=1(C(=C(C(=C(C1C2(N(C(N(C2(C([H])([H])[H])[H])C([H])([H])[H])=O)[H])[H])[H])[H])[H])[H])[H]
15007,24456,20218255,C=1(C2=NC3=C(C1[H])C(=C(C4=C3N=C(C(=C4[H])[H])C(=O)OC(C(SC(C(SC(C(OC2=O)([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H]
15008,24457,10025068,C=1(C(=C(C(=C(C1C(C(C(OC([H])([H])[H])=O)([H])[H])(C([H])([H])[H])[H])[H])[H])[H])[H])[H]
15010,24460,10018166,C12=C(C(=C(C3=C1C(C4=C(N3[H])C(=C(C(=C4[H])[H])[H])[H])=C(C(=N2)[H])[H])C(=O)[H])[H])O[H]
15011,24461,20203812,C=12N(C3=C(C1C(=NC(=C2[H])C(=O)OC([H])([H])[H])C=4C(=C(C(=C(C4[H])[H])[H])[H])[H])C(=C(C(=C3[H])[H])[H])[H])S(C=5C(=C(C(=C(C5[H])[H])C([H])([H])[H])[H])[H])(=O)=O
15012,24463,10025200,C1(=C(C(=C(C2=C1C(=C(O2)Cl)C([H])([H])[H])[H])[H])[H])[H]
15014,24467,20224269,C1(=NC2=C(C(=C1C([H])([H])[H])[H])N(C(C(N2[H])=O)=O)[H])[H]
15015,24468,20181473,C1(=C(C(=C(C(=C1[H])C(=O)ON=C(C([H])([H])[H])C(=O)OC([H])([H])[H])[H])[H])[H])[H]
15016,24470,10024285,C1(C(C(N(C(=C1C(=O)OC([H])([H])[H])[H])C([H])([H])[H])([H])[H])([H])[H])([H])[H]
15017,24472,10024278,C=1(C(C(N(C(C1[H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])[H]
15018,24473,20213138,C1(=NC(=NC2=C1N=C(N2C(=C=C([H])[H])[H])[H])[H])N([H])[H]
15019,24476,30000604,C(C(S(C(C(C([H])([H])[H])([H])[H])([H])[H])=O)([H])[H])(C([H])([H])[H])([H])[H]
15020,24478,10021287,C1(=C(C(=C(C2=C1C(=O)OC2=O)[H])F)F)[H]
15021,24480,20170988,C1(C2(C(C(C(C1(O[H])[H])=O)(O[H])[H])(C3(C(C(C2([H])[H])([H])[H])(C4(C(=C(C3([H])[H])[H])C5(C(C(C(C(C5(O[H])C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])(C(=O)O[H])C(C4([H])[H])([H])[H])[H])C([H])([H])[H])C([H])([H])[H])[H])C([H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H]
15022,24481,10018668,C1(=C(C(=C(C2=C1C(OC2=O)=O)Cl)[H])[H])Cl
15024,24483,74947,C=1(OC(=C(N1)Cl)C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])C(C(=O)OC([H])([H])[H])([H])[H]
15025,24484,10018577,C1(=C(C(=C(C2=C1C34C(N2[H])=C(C(C5(C3(N(C(C(C5(Br)[H])(F)[H])([H])[H])C(C4([H])[H])([H])[H])[H])C(C([H])([H])[H])([H])[H])([H])[H])C(=O)OC([H])([H])[H])[H])[H])[H])[H]
15026,24488,20242172,C(I)(=C(I)C(C(C([H])([H])[H])([H])[H])([H])[H])[H]
15027,24490,20230451,C(C=1C(=C(C(=C(C1[H])[H])N(C([H])([H])[H])C([H])([H])[H])[H])[H])(C=2C(=C(C(=C(C2[H])[H])N(C([H])([H])[H])C([H])([H])[H])[H])[H])(C(C(=O)OC(C([H])([H])[H])([H])[H])([H])[H])[H]
15028,24491,20044531,C=1(C(=C(C(=C(C1C(=O)OC([H])([H])[H])[H])OC([H])([H])[H])O[H])[H])[H]
15029,24492,20039222,C=1(C2=C(C(=C(C1[H])[H])OC([H])([H])[H])N(C(=C(C2=O)[H])[H])[H])OC([H])([H])[H]
15030,24493,20030907,C1(C(C(C(C2(C1(C(C(C(C2(Br)[H])([H])[H])([H])[H])=O)[H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
15031,24494,75313,C1(C(C(C(C=2C1(C(N(N2)[H])=O)C([H])([H])[H])([H])[H])([H])[H])([H])[H])(C(=O)OC(C([H])([H])[H])([H])[H])[H]
15032,24495,20182201,C1(C(=C(C(=C(N1C(=O)OC(C(C(=C([H])[H])[H])([H])[H])([H])[H])[H])[H])[H])[H])([H])[H]
15033,24496,10025193,C1(=NN(C(=C1[H])[H])N=C(C=2OC(=C(C2[H])[H])[N+](=O)[O-])[H])[H]
15034,24497,10018995,C12=C(C(=NN1C3=C(C(=N2)[H])C(=NC(=C3[H])[H])C(OC(C([H])([H])[H])=O)([H])[H])[H])[H]
15035,24499,20182379,C1(OC1(C(OC(=O)C(=C([H])[H])[H])([H])[H])[H])(C([H])([H])[H])[H]
15036,24501,10017004,C([N+]([O-])=O)([H])([H])[H]
15037,24503,10016762,[H]OC(C(C(C([H])([H])[H])=O)([H])[H])([H])[H]
15038,24504,30080000,C12=C(C(=C(C(=C1OC3=C(C2=O)C(C(O3)(C(C(C(C(C([H])([H])[H])=C(C(=O)C(=C(C([H])([H])[H])C([H])([H])[H])[H])[H])([H])[H])([H])[H])([H])[H])C([H])([H])[H])(C([H])([H])[H])[H])[H])O[H])[H])[H]
15039,24508,10017652,C1(=C(C(=C(C2=C1C3=C(N2[H])C(N(C(C3([H])[H])([H])[H])C([H])([H])[H])(C([H])([H])[H])[H])[H])OC([H])([H])[H])[H])[H]
15040,24509,20145469,C1(=C(C(=C(C(=C1[H])[H])[H])[H])C(=O)C(O[H])([H])[H])[H]
15042,24511,20227064,C1(=C(C(=NC(=C1[H])C(O[H])(C(O[H])(C2=C(C(=C(C(=N2)[H])[H])[H])[H])C3(C(C3([H])[H])([H])[H])[H])C4(C(C4([H])[H])([H])[H])[H])[H])[H])[H]
15043,24512,20026680,C1(=C(C(=C(C2=C1OC(C(C2([H])[H])([H])[H])(C([H])([H])[H])C(C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])OC(=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
15044,24513,20179933,C1(=C(C(=C(C2=C1N=C(S2)C=3OC(=C(C3[H])[H])C(C#N)(OC(=O)C([H])([H])[H])[H])[H])[H])[H])Cl
15046,24515,20027582,C1(=NN(C(=C1C(=O)C(C([H])([H])[H])([H])[H])O[H])C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])C([H])([H])[H]
15047,24516,10017088,C1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])O[H]
15048,24517,10024014,C1(=C(C(=C(C2=C1C(=C(N=C2Cl)Cl)[H])[H])[H])[H])[H]
15049,24518,75297,C(=C(C(=O)OC(C([H])([H])[H])([H])[H])C(=O)OC(C([H])([H])[H])([H])[H])(OC(C([H])([H])[H])([H])[H])[H]
15050,24519,2338,C=1(OS([O-])(=O)=O)C(=C(O[H])C=2C(C(=C(OC2C1[H])C=3C(=C(C(=C(C3[H])O[H])O[H])[H])[H])OC([H])([H])[H])=O)OC([H])([H])[H]
15052,24522,20237358,C(N(C(C#CC=1C(=C(C(=C(C1[H])[H])[H])[H])[H])([H])[H])C(C(=C([H])[H])[H])([H])[H])([H])([H])[H]
15053,24523,10019146,C12=C(N3C(=N1)C(N4C(C3([H])[H])(C(C(C5(C4([H])[H])OC(C(O5)([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])C(=C(C(=C2[H])[H])[H])[H]
15054,24525,10025328,C1(OC(C(N(C1([H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H]
15055,24526,20246896,C12(C(C(C(C(C1=[N+]=[N-])=O)(C([H])([H])[H])C2(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])[H]
15056,24527,20181400,C=1(N(C(=C2C1C(=C(C(=C2[H])[H])[H])[H])[H])C(C([H])([H])[H])([H])[H])[H]
15057,24528,76843,C=1(C(=NC(=C(C1C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])C(O[H])([H])[H])C(O[H])([H])[H])[H]
15058,24531,20052886,C1(=C(C(=C(C(=C1[H])OC(=O)SC2(C(C(N2C(C(=O)OC([H])([H])[H])([H])[H])=O)([H])[H])[H])[H])[H])[N+](=O)[O-])[H]
15059,24535,10016270,C1(=C(C(=C(C=2C1=NSC2[H])[H])[H])[H])[H]
15060,24536,20248409,C(C(C1(N(C(OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=O)[H])C(C1([H])[H])([H])[H])([H])[H])(O[H])([H])[H]
15061,24537,20122452,C=12C3(C(C4(C(C1C(C(C2(C(C3([H])[H])([H])[H])[H])([H])[H])([H])[H])(C(=C4[H])[H])[H])OC([H])([H])[H])([H])[H])[H]
15063,24539,10023508,C1(=C(C(=C(C2=C1C(=C(C(=C2OC(C(C(=O)[H])([H])[H])([H])[H])[H])[H])[H])[H])[H])[H])[H]
15064,24541,10021270,C1(=C(C(=C(O1)[H])[H])[H])C(=NN(C(=O)C(OC=2C(=C(C(=C(C2Cl)[H])Cl)[H])[H])([H])[H])[H])[H]
15065,24543,20181576,C1(C(C(OC(C1([H])[H])=O)([H])[H])(C(C([H])([H])[H])([H])[H])[H])(O[H])[H]
15066,24544,20027133,C1(C(C(C(C1([H])[H])(C([H])([H])[H])[H])(O[H])[H])([H])[H])([H])[H]
15067,24545,2353,C1(=C(C(C(C([H])([H])[H])(C([H])([H])[H])[H])=C2C(=C(C(OC2=C1C([H])([H])[H])=O)C([H])([H])[H])[H])O[H])[H]
15068,24546,20212896,C1(=C(C(=C(C(=C1[H])N=C(C#N)C#N)[H])[H])[H])[H]
